quando              |  quem   |  balcao  |  o_que              |  canal_criado/usado
27-05-2015 21:39:32 | Cliente | 6        | pede_atendimento    | /tmp/fc_27848 
27-05-2015 21:39:32 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_27848 
27-05-2015 21:39:32 | Cliente | 1        | pede_atendimento    | /tmp/fc_27849 
27-05-2015 21:39:32 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_27849 
27-05-2015 21:39:32 | Cliente | 3        | pede_atendimento    | /tmp/fc_27850 
27-05-2015 21:39:32 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_27850 
27-05-2015 21:39:32 | Cliente | 4        | pede_atendimento    | /tmp/fc_27852 
27-05-2015 21:39:32 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_27852 
27-05-2015 21:39:32 | Cliente | 4        | pede_atendimento    | /tmp/fc_27851 
27-05-2015 21:39:32 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_27851 
27-05-2015 21:39:32 | Cliente | 5        | pede_atendimento    | /tmp/fc_27853 
27-05-2015 21:39:32 | Cliente | 5        | pede_atendimento    | /tmp/fc_27854 
27-05-2015 21:39:32 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_27854 
27-05-2015 21:39:32 | Cliente | 6        | pede_atendimento    | /tmp/fc_27855 
27-05-2015 21:39:32 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_27855 
27-05-2015 21:39:32 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_27853 
27-05-2015 21:39:32 | Cliente | 1        | pede_atendimento    | /tmp/fc_27844 
27-05-2015 21:39:32 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_27844 
27-05-2015 21:39:32 | Cliente | 2        | pede_atendimento    | /tmp/fc_27856 
27-05-2015 21:39:32 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_27856 
27-05-2015 21:39:32 | Cliente | 3        | pede_atendimento    | /tmp/fc_27880 
27-05-2015 21:39:32 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_27880 
27-05-2015 21:39:32 | Cliente | 6        | pede_atendimento    | /tmp/fc_27881 
27-05-2015 21:39:32 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_27881 
27-05-2015 21:39:32 | Cliente | 1        | pede_atendimento    | /tmp/fc_27882 
27-05-2015 21:39:32 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_27882 
27-05-2015 21:39:32 | Cliente | 2        | pede_atendimento    | /tmp/fc_27879 
27-05-2015 21:39:32 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_27879 
27-05-2015 21:39:32 | Cliente | 3        | pede_atendimento    | /tmp/fc_27883 
27-05-2015 21:39:32 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_27883 
27-05-2015 21:39:32 | Cliente | 4        | pede_atendimento    | /tmp/fc_27884 
27-05-2015 21:39:32 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_27884 
27-05-2015 21:39:32 | Cliente | 5        | pede_atendimento    | /tmp/fc_27878 
27-05-2015 21:39:32 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_27878 
27-05-2015 21:39:32 | Cliente | 6        | pede_atendimento    | /tmp/fc_27885 
27-05-2015 21:39:32 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_27885 
27-05-2015 21:39:32 | Cliente | 1        | pede_atendimento    | /tmp/fc_27877 
27-05-2015 21:39:32 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_27877 
27-05-2015 21:39:32 | Cliente | 2        | pede_atendimento    | /tmp/fc_27886 
27-05-2015 21:39:32 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_27886 
27-05-2015 21:39:32 | Cliente | 3        | pede_atendimento    | /tmp/fc_27887 
27-05-2015 21:39:32 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_27887 
27-05-2015 21:39:32 | Cliente | 4        | pede_atendimento    | /tmp/fc_27888 
27-05-2015 21:39:32 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_27888 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_27901 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_27901 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_27876 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_27876 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_27905 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_27905 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_27906 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_27906 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_27904 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_27904 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_27903 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_27903 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_27907 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_27907 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_27908 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_27908 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_27914 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_27914 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_27911 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_27909 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_27909 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_27910 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_27910 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_27912 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_27912 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_27913 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_27913 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_27916 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_27916 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_27917 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_27917 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_27915 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_27915 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_27918 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_27918 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_27911 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_27919 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_27919 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_27920 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_27920 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_27902 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_27902 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_27921 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_27921 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_27922 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_27922 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_27923 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_27923 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_27924 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_27924 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_27925 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_27925 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_27926 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_27926 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_27927 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_27927 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_27928 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_27929 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_27929 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_27930 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_27930 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_27931 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_27931 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_27928 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_27932 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_27932 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_27933 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_27933 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_27934 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_27934 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_27935 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_27935 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_27936 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_27936 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_27937 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_27937 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_27938 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_27938 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_27939 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_27939 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_27984 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_27984 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_27985 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_27985 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_27986 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_27986 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_27987 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_27987 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_27983 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_27983 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_27982 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_27988 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_27989 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_27989 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_27990 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_27990 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_27982 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_27981 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_27981 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_27991 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_27991 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_27988 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_27992 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_27992 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_27993 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_27993 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_28010 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_28010 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_28011 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_28011 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_28012 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_28012 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_28013 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_28013 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_28014 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_28014 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_28009 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_28009 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_28008 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_28008 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_28016 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_28016 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_28017 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_28017 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_28015 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_28015 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_28018 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_28019 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_28019 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_28020 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_28020 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_27980 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_27980 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_28007 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_28007 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_28018 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_28038 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_28038 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_28036 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_28036 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_28037 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_28037 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_28042 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_28042 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_28043 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_28043 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_28041 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_28041 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_28044 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_28044 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_28040 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_28039 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_28039 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_28046 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_28046 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_28047 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_28047 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_28048 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_28048 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_28040 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_28049 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_28049 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_28050 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_28050 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_28051 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_28051 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_28045 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_28045 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_28052 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_28052 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_28053 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_28053 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_28054 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_28054 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_28055 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_28055 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_28056 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_28056 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_28057 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_28057 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_28058 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_28058 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_28059 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_28059 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_28060 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_28060 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_28061 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_28061 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_28062 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_28062 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_28063 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_28064 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_28064 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_28063 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_28096 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_28096 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_28097 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_28097 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_28098 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_28098 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_28099 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_28099 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_28100 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_28100 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_28095 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_28095 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_28101 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_28101 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_28094 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_28094 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_28103 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_28103 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_28104 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_28104 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_28105 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_28106 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_28106 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_28107 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_28107 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_28105 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_28108 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_28108 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_28102 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_28102 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_28110 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_28110 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_28109 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_28109 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_28111 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_28111 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_28112 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_28112 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_28113 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_28113 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_28114 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_28114 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_28115 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_28115 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_28117 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_28117 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_28118 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_28118 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_28119 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_28119 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_28120 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_28120 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_28121 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_28121 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_28093 
27-05-2015 21:39:33 | Balcao  | 3        | inicia_atend_cli    | /tmp/fc_28093 
27-05-2015 21:39:33 | Cliente | 4        | pede_atendimento    | /tmp/fc_28116 
27-05-2015 21:39:33 | Balcao  | 4        | inicia_atend_cli    | /tmp/fc_28116 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_28123 
27-05-2015 21:39:33 | Cliente | 5        | pede_atendimento    | /tmp/fc_28122 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_28122 
27-05-2015 21:39:33 | Balcao  | 5        | inicia_atend_cli    | /tmp/fc_28123 
27-05-2015 21:39:33 | Cliente | 6        | pede_atendimento    | /tmp/fc_28158 
27-05-2015 21:39:33 | Balcao  | 6        | inicia_atend_cli    | /tmp/fc_28158 
27-05-2015 21:39:33 | Cliente | 1        | pede_atendimento    | /tmp/fc_28159 
27-05-2015 21:39:33 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_28159 
27-05-2015 21:39:33 | Cliente | 2        | pede_atendimento    | /tmp/fc_28160 
27-05-2015 21:39:33 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_28160 
27-05-2015 21:39:33 | Cliente | 3        | pede_atendimento    | /tmp/fc_28157 
